"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","PARENT1","TRAVTIME","CAR_USE","TIF","RED_CAR","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","INCOME","HOME_VAL","BLUEBOOK","OLDCLAIM","MSTATUS","SEX","EDUCATION","JOB","CAR_TYPE","URBANICITY"
0,0,0,61,0,10,"No",37,"Private",1,"no",3,"No",3,1,58212,226638,13420,3573,"Yes","F","<High School","Blue Collar","Sports Car","Highly Rural/ Rural"
1,6693,0,53,0,15,"No",36,"Private",4,"no",0,"No",3,5,84345,264549,9930,0,"Yes","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,52,0,12,"No",59,"Commercial",14,"yes",1,"No",0,NA,24590,166773,10350,1507,"Yes","M","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,54,0,15,"No",45,"Commercial",7,"no",3,"No",0,6,107808,278940,27020,1780,"Yes","F","Bachelors","Manager","Pickup","Highly Urban/ Urban"
0,0,0,51,0,15,"No",7,"Private",6,"no",2,"No",5,NA,76443,257889,25450,5958,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,39,2,12,"No",42,"Commercial",7,"no",0,"No",0,1,59685,197089,7470,0,"Yes","M","High School","Blue Collar","Pickup","Highly Rural/ Rural"
0,0,0,38,0,12,"No",38,"Private",4,"no",1,"No",0,15,90647,251629,13740,8450,"Yes","F","Masters","Lawyer","Minivan","Highly Rural/ Rural"
1,4380,0,42,0,10,"No",48,"Commercial",13,"yes",0,"No",0,1,43174,208811,10020,0,"No","M","<High School","Blue Collar","Pickup","Highly Urban/ Urban"
1,1826,0,31,2,14,"Yes",41,"Private",13,"no",2,"Yes",0,7,30653,0,12930,35666,"No","F","High School","Clerical","Sports Car","Highly Urban/ Urban"
0,0,0,41,2,0,"Yes",18,"Private",6,"no",0,"No",0,17,0,54130,32090,0,"No","F","Masters","Home Maker","Minivan","Highly Rural/ Rural"
1,6716,3,36,4,0,"No",54,"Private",4,"no",0,"No",5,10,54028,0,1500,0,"Yes","F","High School","Student","SUV","Highly Urban/ Urban"
0,0,0,49,0,13,"No",18,"Private",1,"no",1,"No",0,1,59148,162428,12310,8948,"Yes","F","High School","Professional","SUV","Highly Urban/ Urban"
0,0,0,47,0,10,"No",25,"Private",1,"yes",0,"No",0,1,81899,232928,14390,0,"No","M","High School","Professional","Minivan","Highly Urban/ Urban"
0,0,0,45,3,11,"No",10,"Commercial",10,"no",0,"No",0,1,1158,0,6120,0,"Yes","F","High School","Student","SUV","Highly Rural/ Rural"
0,0,0,53,0,15,"No",25,"Private",10,"no",0,"No",0,8,114088,306745,22920,0,"Yes","F","High School","Manager","Pickup","Highly Urban/ Urban"
0,0,0,51,0,13,"No",27,"Private",1,"no",0,"No",0,1,80621,256152,25700,0,"Yes","F","High School","Professional","Van","Highly Urban/ Urban"
0,0,0,51,1,12,"No",44,"Private",3,"no",0,"No",0,1,94328,327651,6900,0,"Yes","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
1,53571.214081,0,36,3,11,"Yes",37,"Commercial",1,"yes",1,"Yes",0,20,49703,253132,42550,35879,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
0,0,0,43,0,12,"No",55,"Private",1,"no",3,"No",0,6,54028,179229,8160,6836,"No","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,43,0,11,"No",32,"Commercial",13,"no",3,"Yes",3,1,54028,209570,13160,8569,"Yes","F","High School","Blue Collar","Minivan","Highly Urban/ Urban"
1,4257,0,53,0,13,"No",31,"Private",1,"no",0,"No",0,7,25289,108139,13850,0,"Yes","F","<High School","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,40,0,7,"No",34,"Commercial",4,"no",0,"No",3,14,95405,0,24220,0,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
1,4277,0,31,3,14,"No",58,"Private",3,"no",0,"No",0,5,26112,117229,14030,0,"Yes","F","<High School","Clerical","SUV","Highly Rural/ Rural"
1,19597.135871,0,58,0,12,"No",40,"Private",1,"no",0,"No",2,14,131560,161160,14870,0,"No","F","PhD","Doctor","SUV","Highly Urban/ Urban"
0,0,0,50,0,14,"No",40,"Private",17,"no",0,"No",0,18,90566,295771,23260,0,"No","F","Masters","Lawyer","Van","Highly Urban/ Urban"
0,0,0,45,2,12,"Yes",39,"Commercial",7,"yes",0,"No",0,1,62447,203472,12240,0,"No","M","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,46,0,5,"No",39,"Private",3,"no",0,"No",0,17,108701,337340,12070,0,"Yes","F","Masters","Manager","SUV","Highly Urban/ Urban"
0,0,0,47,0,12,"No",43,"Commercial",1,"no",1,"No",1,13,94774,254197,21070,3460,"No","M","High School","Manager","Van","Highly Urban/ Urban"
0,0,1,43,2,16,"No",40,"Commercial",1,"yes",0,"No",0,7,72357,288115,23190,0,"Yes","M","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,48,0,11,"No",47,"Commercial",10,"no",0,"No",2,17,140112,336063,28380,0,"No","F","PhD","","Pickup","Highly Urban/ Urban"
0,0,0,39,0,11,"No",22,"Commercial",13,"yes",0,"No",0,8,19016,173712,10950,0,"No","M","High School","Professional","Pickup","Highly Rural/ Rural"
0,0,0,49,0,0,"No",55,"Private",7,"no",0,"No",1,1,0,0,19810,0,"No","F","High School","Home Maker","Minivan","Highly Rural/ Rural"
0,0,0,45,0,11,"No",14,"Private",1,"no",0,"No",0,1,19909,130331,7990,0,"Yes","F","<High School","Clerical","Sports Car","Highly Urban/ Urban"
0,0,0,36,0,11,"No",35,"Private",6,"no",1,"No",5,17,4885,99107,7080,5486,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
1,2738,1,59,1,12,"Yes",26,"Commercial",13,"no",0,"No",0,16,119382,0,24130,0,"No","F","Masters","Manager","Pickup","Highly Urban/ Urban"
0,0,0,60,0,13,"No",5,"Commercial",4,"yes",3,"No",0,15,89511,224350,11380,4470,"Yes","M","Masters","","Pickup","Highly Urban/ Urban"
0,0,0,49,0,15,"No",12,"Private",3,"no",0,"No",0,NA,107375,332673,19840,0,"Yes","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,45,2,13,"No",32,"Private",6,"no",0,"No",0,1,36947,165094,6200,0,"Yes","F","High School","Clerical","SUV","Highly Urban/ Urban"
0,0,0,34,2,13,"Yes",38,"Commercial",4,"yes",0,"No",6,5,27581,0,12250,0,"No","M","<High School","Blue Collar","Minivan","Highly Rural/ Rural"
1,1146,0,57,0,14,"No",5,"Private",4,"yes",0,"No",0,NA,8212,0,7200,0,"Yes","M","<High School","Student","Pickup","Highly Urban/ Urban"
0,0,0,33,1,11,"Yes",81,"Private",17,"no",0,"No",1,5,86187,241285,13420,0,"No","M","Bachelors","Professional","Minivan","Highly Rural/ Rural"
0,0,0,52,0,12,"No",61,"Commercial",3,"no",0,"No",1,12,42255,0,22280,0,"No","M","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,53,0,13,"No",19,"Private",4,"no",2,"No",0,10,37646,161160,16020,7462,"Yes","F","High School","Clerical","SUV","Highly Urban/ Urban"
0,0,0,57,0,8,"No",41,"Commercial",1,"no",0,"No",2,9,54028,261901,32530,0,"Yes","F","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,37,0,11,"No",40,"Private",17,"no",0,"No",3,9,116043,0,16800,0,"No","F","Bachelors","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,45,2,11,"No",30,"Private",10,"yes",0,"No",0,8,89479,239934,14950,0,"Yes","M","Bachelors","Manager","Minivan","Highly Urban/ Urban"
0,0,0,38,0,8,"No",57,"Private",1,"yes",3,"No",0,4,92917,0,15120,722,"No","M","Bachelors","Professional","Minivan","Highly Rural/ Rural"
0,0,0,36,3,7,"Yes",32,"Private",6,"no",2,"No",0,7,29741,0,8070,2797,"No","F","<High School","Clerical","SUV","Highly Urban/ Urban"
0,0,0,51,0,12,"No",5,"Commercial",10,"no",0,"No",0,1,3673,120377,11180,0,"Yes","M","High School","Student","Pickup","Highly Rural/ Rural"
1,4658,1,39,2,15,"Yes",6,"Commercial",6,"yes",3,"Yes",0,12,61370,0,21770,35577,"No","M","Masters","Manager","Van","Highly Urban/ Urban"
0,0,0,51,0,13,"No",46,"Private",6,"no",0,"Yes",2,6,32159,195096,2600,0,"No","F","<High School","Blue Collar","SUV","Highly Rural/ Rural"
0,0,2,40,3,14,"Yes",5,"Private",6,"no",0,"No",0,1,20126,138444,8260,0,"No","F","<High School","Blue Collar","SUV","Highly Urban/ Urban"
1,5259,0,54,0,11,"No",83,"Private",3,"no",0,"No",0,9,44782,148676,30260,0,"No","F","<High School","Clerical","SUV","Highly Urban/ Urban"
0,0,0,34,4,14,"Yes",56,"Commercial",10,"no",0,"No",0,13,59828,0,10880,0,"No","F","Bachelors","Blue Collar","SUV","Highly Urban/ Urban"
0,0,1,41,2,14,"No",51,"Private",10,"no",1,"No",0,12,74022,247884,13000,4418,"Yes","F","Masters","Manager","Sports Car","Highly Urban/ Urban"
0,0,0,36,0,11,"No",9,"Commercial",4,"yes",4,"No",1,15,80256,235169,14860,2592,"Yes","M","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,55,0,14,"No",28,"Commercial",4,"yes",1,"No",1,1,6094,0,22770,2631,"Yes","M","High School","Student","Panel Truck","Highly Urban/ Urban"
0,0,1,45,2,0,"No",27,"Private",1,"no",1,"No",1,11,0,69743,14300,9062,"Yes","F","Masters","Home Maker","Minivan","Highly Urban/ Urban"
1,3769,2,45,2,12,"No",44,"Commercial",4,"no",0,"Yes",3,8,30085,128194,7200,0,"Yes","M","<High School","Clerical","Pickup","Highly Urban/ Urban"
0,0,0,50,0,11,"No",17,"Private",4,"no",2,"No",7,11,80241,0,14520,7628,"No","F","Masters","Lawyer","Pickup","Highly Urban/ Urban"
0,0,0,55,0,12,"No",43,"Commercial",14,"no",0,"No",0,13,55673,245678,27400,0,"Yes","F","Bachelors","Blue Collar","Van","Highly Urban/ Urban"
1,4363.2375823,0,44,0,8,"No",68,"Private",7,"yes",1,"No",8,1,32317,0,22450,3738,"No","M","High School","Clerical","Minivan","Highly Urban/ Urban"
0,0,0,50,0,9,"No",13,"Private",6,"yes",3,"No",0,8,58762,0,13320,5253,"No","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,60,0,15,"No",34,"Private",4,"yes",3,"Yes",0,14,76899,270631,7900,45574,"Yes","M","PhD","Doctor","Sports Car","Highly Urban/ Urban"
0,0,0,40,0,12,"No",19,"Commercial",1,"no",0,"No",0,4,48640,0,10360,0,"No","M","High School","Blue Collar","Pickup","Highly Rural/ Rural"
0,0,0,57,0,6,"No",42,"Commercial",7,"no",3,"No",0,8,78592,248326,15760,9462,"Yes","F","High School","Blue Collar","Sports Car","Highly Urban/ Urban"
1,5523,0,47,0,11,"No",40,"Commercial",1,"no",1,"No",3,NA,21282,0,18150,6544,"Yes","M","High School","Student","Van","Highly Urban/ Urban"
1,7390.4399588,0,64,0,13,"No",41,"Private",1,"no",0,"No",8,9,61521,248878,7650,0,"Yes","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
1,1164.9880662,0,34,1,9,"Yes",75,"Private",4,"no",2,"No",2,20,105554,229868,5300,7504,"No","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,52,0,6,"No",43,"Private",11,"no",0,"No",0,17,147666,405910,6700,0,"Yes","F","Masters","Lawyer","SUV","Highly Rural/ Rural"
1,2362,1,42,1,3,"Yes",30,"Commercial",4,"yes",2,"No",1,11,69290,0,23900,1052,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
1,6142,0,45,2,8,"Yes",21,"Private",9,"yes",2,"No",4,5,2954,0,3100,10099,"No","F","<High School","Clerical","Sports Car","Highly Urban/ Urban"
0,0,0,54,0,11,"No",5,"Private",6,"yes",0,"Yes",2,18,105762,0,17480,0,"No","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,42,2,11,"No",28,"Private",3,"no",1,"No",5,1,79185,243880,13020,6689,"Yes","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,56,0,13,"No",18,"Private",6,"no",0,"No",0,17,111702,161160,18270,0,"No","F","PhD","Manager","SUV","Highly Urban/ Urban"
0,0,0,59,0,12,"No",30,"Private",1,"no",0,"Yes",0,NA,5005,158960,7500,0,"No","F","High School","Student","SUV","Highly Urban/ Urban"
0,0,0,35,0,11,"No",27,"Commercial",6,"no",2,"No",3,1,13760,0,7700,10177,"No","F","High School","Student","SUV","Highly Urban/ Urban"
1,1065,0,54,0,13,"No",63,"Private",4,"no",2,"No",1,14,88668,316419,20090,10520,"Yes","F","PhD","Lawyer","Minivan","Highly Urban/ Urban"
1,5075,0,50,0,13,"No",63,"Private",13,"no",2,"Yes",2,11,2657,109134,10480,20452,"Yes","F","Masters","Home Maker","Sports Car","Highly Urban/ Urban"
0,0,0,29,1,11,"No",40,"Commercial",1,"no",3,"Yes",9,9,51122,201650,10470,19030,"Yes","F","Bachelors","Blue Collar","SUV","Highly Urban/ Urban"
1,680,0,57,0,12,"No",19,"Private",4,"no",1,"No",0,1,54028,0,11650,10231,"No","F","High School","Clerical","SUV","Highly Urban/ Urban"
0,0,0,43,0,10,"No",43,"Commercial",1,"no",2,"No",4,NA,97953,0,27180,4784,"No","M","Bachelors","Blue Collar","Panel Truck","Highly Urban/ Urban"
0,0,0,44,0,0,"No",28,"Private",4,"no",2,"Yes",2,8,0,104490,14190,35430,"Yes","F","Bachelors","Home Maker","Sports Car","Highly Urban/ Urban"
0,0,1,38,2,14,"No",28,"Commercial",3,"no",2,"No",0,10,83937,234151,13800,10851,"Yes","F","Bachelors","Blue Collar","SUV","Highly Urban/ Urban"
0,0,1,37,2,14,"Yes",49,"Private",1,"no",0,"Yes",1,10,96188,0,13340,0,"No","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,1,55,1,14,"No",32,"Private",1,"no",1,"No",3,8,17820,115540,13340,6913,"Yes","F","Bachelors","Home Maker","SUV","Highly Rural/ Rural"
0,0,2,51,2,14,"No",84,"Private",17,"no",0,"Yes",0,10,62894,228994,5990,0,"Yes","F","Bachelors","Clerical","Sports Car","Highly Rural/ Rural"
1,2287,1,42,2,12,"Yes",45,"Commercial",1,"no",1,"No",3,12,68090,169854,11750,9261,"No","F","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
1,6195,0,45,2,4,"Yes",34,"Commercial",1,"yes",1,"No",5,1,25032,0,6100,5771,"No","F","High School","Clerical","Pickup","Highly Rural/ Rural"
1,4862,0,54,0,12,"No",51,"Commercial",1,"yes",1,"No",4,18,52078,194227,23250,5039,"Yes","M","Masters","","Panel Truck","Highly Urban/ Urban"
0,0,0,48,0,12,"No",30,"Private",13,"no",0,"No",0,9,22633,135679,16730,0,"Yes","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,50,0,0,"No",32,"Private",6,"no",0,"No",0,1,0,109511,4980,0,"Yes","M","<High School","Student","Minivan","Highly Rural/ Rural"
1,9775.6413423,0,25,1,9,"Yes",44,"Commercial",1,"no",2,"No",8,1,51544,161160,20630,7767,"No","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,35,0,9,"No",45,"Private",1,"no",4,"No",2,10,72389,213173,13440,8185,"No","F","PhD","Lawyer","Minivan","Highly Urban/ Urban"
1,3418,0,29,1,8,"Yes",25,"Commercial",1,"no",1,"No",4,1,73842,0,22340,4769,"No","F","High School","Blue Collar","Sports Car","Highly Urban/ Urban"
1,4423,1,45,2,0,"Yes",33,"Private",1,"no",1,"Yes",3,1,0,0,6000,41818,"No","M","<High School","Student","Pickup","Highly Urban/ Urban"
0,0,0,37,0,14,"No",34,"Private",6,"no",2,"No",0,9,54028,141069,10370,663,"No","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,56,0,16,"No",30,"Commercial",7,"no",0,"No",2,17,109521,321674,7100,0,"Yes","M","PhD","","Pickup","Highly Urban/ Urban"
0,0,0,45,3,17,"Yes",44,"Private",6,"no",0,"No",0,1,71969,212081,13060,0,"No","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,48,0,10,"No",43,"Private",4,"no",0,"No",1,10,54028,0,24150,0,"No","F","Bachelors","Professional","Minivan","Highly Rural/ Rural"
0,0,0,52,0,13,"No",28,"Commercial",4,"yes",0,"No",0,1,37295,163285,6700,0,"No","M","<High School","Blue Collar","Pickup","Highly Rural/ Rural"
0,0,0,40,0,7,"No",16,"Commercial",1,"yes",2,"No",6,5,50224,0,13780,1937,"No","M","High School","Blue Collar","Minivan","Highly Urban/ Urban"
1,2328,0,41,1,13,"No",50,"Private",6,"no",0,"No",1,18,109957,260749,29470,0,"Yes","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
0,0,0,44,2,14,"No",11,"Private",10,"no",1,"No",0,0,44141,141312,5900,7401,"Yes","M","PhD","Doctor","Pickup","Highly Urban/ Urban"
0,0,0,54,0,11,"No",24,"Private",4,"no",2,"No",0,13,30388,0,16580,27130,"No","M","Masters","Lawyer","Van","Highly Urban/ Urban"
0,0,0,42,0,12,"No",36,"Commercial",13,"no",0,"No",2,19,85752,285727,5700,0,"Yes","M","Masters","","Pickup","Highly Urban/ Urban"
0,0,0,50,0,11,"No",39,"Private",10,"yes",0,"No",0,5,8345,0,15330,0,"Yes","M","<High School","Student","Minivan","Highly Rural/ Rural"
1,4700,0,38,0,14,"No",33,"Private",1,"no",1,"No",4,5,10486,66515,6350,5702,"Yes","M","<High School","Clerical","Minivan","Highly Urban/ Urban"
0,0,0,36,0,12,"No",68,"Commercial",10,"no",0,"No",0,10,33284,141018,14640,0,"Yes","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
1,6880,0,62,0,12,"No",26,"Commercial",4,"no",3,"Yes",0,15,33713,171810,23470,41913,"Yes","F","Bachelors","Blue Collar","Sports Car","Highly Urban/ Urban"
0,0,0,47,0,7,"No",22,"Private",3,"no",0,"No",4,1,144957,420966,24120,0,"No","F","PhD","Doctor","SUV","Highly Urban/ Urban"
0,0,0,46,0,8,"No",5,"Private",1,"yes",2,"No",7,6,79317,241733,6100,4263,"Yes","M","High School","Professional","Pickup","Highly Urban/ Urban"
0,0,0,42,0,9,"No",46,"Commercial",1,"yes",4,"No",6,19,64705,0,22560,10375,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
0,0,0,33,3,0,"No",27,"Private",6,"yes",1,"No",3,1,0,0,10160,8118,"Yes","M","<High School","Student","Pickup","Highly Urban/ Urban"
0,0,0,43,0,11,"No",6,"Private",6,"no",0,"No",0,NA,142297,0,24360,0,"No","F","PhD","Lawyer","Minivan","Highly Urban/ Urban"
1,4875,0,45,3,14,"No",55,"Private",1,"no",0,"No",2,14,94325,301739,6960,0,"Yes","M","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,55,0,14,"No",28,"Commercial",3,"no",0,"No",2,11,72337,210378,22980,0,"Yes","M","PhD","Manager","Panel Truck","Highly Urban/ Urban"
0,0,0,27,2,14,"No",30,"Private",11,"yes",0,"No",2,NA,1212,0,4200,0,"Yes","M","High School","Student","Minivan","Highly Urban/ Urban"
0,0,0,41,0,13,"No",45,"Private",7,"no",0,"No",0,15,157237,0,17410,0,"No","F","Masters","Manager","Minivan","Highly Urban/ Urban"
0,0,0,40,1,13,"No",32,"Commercial",1,"no",1,"No",3,1,5322,57657,9960,5489,"Yes","F","Bachelors","Home Maker","Pickup","Highly Urban/ Urban"
0,0,0,57,0,15,"No",56,"Private",6,"no",0,"Yes",1,11,51737,167419,17440,0,"Yes","F","High School","Blue Collar","SUV","Highly Rural/ Rural"
1,17290.257664,0,64,0,9,"No",11,"Commercial",7,"yes",0,"No",0,3,38020,161160,28710,0,"Yes","M","High School","Blue Collar","Pickup","Highly Urban/ Urban"
1,5395,0,32,2,9,"Yes",31,"Private",1,"no",4,"Yes",2,1,60050,212562,11480,17493,"No","F","High School","Clerical","Minivan","Highly Urban/ Urban"
1,5021,2,39,2,11,"Yes",16,"Private",1,"no",0,"No",0,10,54028,0,22920,0,"No","F","Bachelors","Manager","Sports Car","Highly Urban/ Urban"
0,0,0,37,0,7,"No",21,"Commercial",10,"no",2,"No",0,11,97266,252596,14930,4048,"No","F","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,45,2,14,"No",5,"Private",6,"no",0,"Yes",0,5,19793,161160,7980,0,"Yes","F","High School","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,39,2,14,"No",23,"Commercial",6,"no",0,"No",3,1,50875,131770,14100,0,"Yes","F","<High School","Blue Collar","Sports Car","Highly Urban/ Urban"
0,0,1,41,2,10,"No",20,"Private",10,"no",0,"No",0,1,32057,166326,9800,0,"Yes","F","High School","Clerical","SUV","Highly Rural/ Rural"
1,3149,0,35,0,7,"No",5,"Commercial",4,"yes",2,"No",7,1,62036,154297,16370,3913,"Yes","M","High School","Blue Collar","Van","Highly Urban/ Urban"
1,3602,0,64,0,15,"No",54,"Commercial",7,"no",1,"No",6,6,40528,208306,11950,5137,"Yes","F","High School","Blue Collar","Sports Car","Highly Urban/ Urban"
0,0,0,46,0,13,"No",52,"Commercial",1,"yes",3,"No",6,23,266027,0,34020,1332,"No","M","PhD","","Panel Truck","Highly Urban/ Urban"
0,0,0,59,0,15,"No",32,"Private",17,"no",0,"No",0,18,158703,0,20540,0,"No","F","PhD","Doctor","SUV","Highly Urban/ Urban"
1,2516,1,39,2,13,"No",6,"Private",1,"yes",0,"Yes",0,NA,52950,187514,10210,0,"Yes","M","High School","Manager","Pickup","Highly Urban/ Urban"
1,3259,0,40,1,12,"Yes",37,"Private",1,"no",2,"No",5,1,39600,193495,5460,4188,"No","F","High School","Clerical","Sports Car","Highly Urban/ Urban"
0,0,0,43,0,8,"No",38,"Commercial",10,"no",0,"No",0,1,67109,219801,8530,0,"Yes","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,48,0,13,"No",37,"Private",13,"no",0,"No",0,12,75723,257475,7210,0,"Yes","F","Bachelors","Professional","Minivan","Highly Urban/ Urban"
0,0,0,48,0,0,"No",47,"Private",3,"yes",0,"Yes",0,1,0,161160,6520,0,"Yes","M","<High School","Student","Minivan","Highly Rural/ Rural"
0,0,0,60,0,15,"No",39,"Private",10,"no",2,"No",3,13,54028,330229,16780,4500,"Yes","F","Bachelors","Manager","Sports Car","Highly Urban/ Urban"
0,0,0,59,0,11,"No",35,"Private",1,"no",0,"No",2,13,186632,483645,21730,0,"Yes","M","PhD","Manager","Van","Highly Urban/ Urban"
0,0,0,43,0,8,"No",17,"Private",4,"no",1,"No",4,15,97103,278248,17960,3575,"No","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
1,3085,0,43,1,0,"Yes",41,"Private",4,"no",0,"No",1,1,0,86118,14240,0,"No","F","<High School","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,64,0,7,"No",31,"Private",6,"no",2,"No",0,NA,75166,248599,5010,4750,"No","F","Masters","Manager","Sports Car","Highly Urban/ Urban"
1,3593,0,55,0,0,"No",11,"Private",6,"no",2,"No",5,14,0,68500,8560,3769,"Yes","F","Bachelors","Home Maker","Sports Car","Highly Urban/ Urban"
1,457.55636455,0,54,0,12,"No",14,"Commercial",10,"no",2,"No",2,9,10617,0,7960,1079,"Yes","M","High School","Student","Pickup","Highly Urban/ Urban"
0,0,2,35,3,8,"No",48,"Private",10,"no",2,"No",9,1,33799,148536,13420,8174,"Yes","F","High School","Clerical","SUV","Highly Urban/ Urban"
1,6143,0,46,0,8,"No",41,"Commercial",13,"yes",0,"No",1,13,140766,375813,29220,0,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
1,4524,0,26,1,0,"No",10,"Commercial",1,"no",3,"No",5,6,0,0,4100,11279,"Yes","F","Bachelors","Student","Sports Car","Highly Urban/ Urban"
1,4480,0,43,2,11,"No",45,"Commercial",13,"yes",0,"Yes",0,10,46224,173103,11510,0,"Yes","M","High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,43,0,8,"No",5,"Private",16,"no",0,"Yes",2,18,91877,298385,26290,0,"No","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
0,0,0,54,0,13,"No",51,"Private",10,"no",3,"No",0,15,193895,445020,9060,3400,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,45,0,0,"No",36,"Commercial",10,"yes",0,"No",2,8,0,0,26500,0,"No","M","High School","Student","Panel Truck","Highly Rural/ Rural"
1,1766,0,46,0,11,"No",41,"Commercial",9,"no",0,"No",1,1,31177,150102,25420,0,"No","M","High School","Professional","Panel Truck","Highly Urban/ Urban"
0,0,0,47,0,7,"No",22,"Commercial",6,"yes",0,"No",3,8,28654,144131,9070,0,"No","M","High School","Professional","Pickup","Highly Rural/ Rural"
0,0,0,45,0,12,"No",38,"Private",1,"no",0,"No",2,9,107327,316035,18540,0,"No","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,55,0,8,"No",52,"Private",11,"no",2,"No",0,1,45918,226111,11590,3614,"Yes","F","High School","Manager","Sports Car","Highly Urban/ Urban"
0,0,0,53,0,12,"No",28,"Private",13,"yes",0,"No",0,7,106830,0,17480,0,"No","M","Bachelors","Manager","Minivan","Highly Urban/ Urban"
